HouseholdID,Day,WaterUsage
172,16,50.0
172,17,50.0
172,18,50.0
172,19,50.0
172,20,50.0
172,21,50.0
172,22,50.0
172,23,50.0
172,24,50.0
172,25,50.0
172,26,50.0
172,27,50.0
172,28,50.0
172,29,50.0
172,30,50.0
173,1,50.0
173,2,50.0
173,3,50.0
173,4,50.0
173,5,50.0
173,6,50.0
173,7,50.0
173,8,50.0
173,9,50.0
173,10,50.0
173,11,50.0
173,12,50.0
173,13,50.0
173,14,50.0
173,15,50.0
173,16,50.0
173,17,50.0
173,18,50.0
173,19,50.0
173,20,50.0
173,21,50.0
173,22,50.0
173,23,50.0
173,24,50.0
173,25,50.0
173,26,50.0
173,27,50.0
173,28,50.0
173,29,50.0
173,30,50.0
174,1,50.0
174,2,50.0
174,3,50.0
174,4,50.0
174,5,50.0
174,6,50.0
174,7,50.0
174,8,50.0
174,9,50.0
174,10,50.0
174,11,50.0
174,12,50.0
174,13,50.0
174,14,50.0
174,15,50.0
174,16,50.0
174,17,50.0
174,18,50.0
174,19,50.0
174,20,50.0
174,21,50.0
174,22,50.0
174,23,50.0
174,24,50.0
174,25,50.0
174,26,50.0
174,27,50.0
174,28,50.0
174,29,50.0
174,30,50.0
175,1,50.0
175,2,50.0
175,3,50.0
175,4,50.0
175,5,50.0
175,6,50.0
175,7,50.0
175,8,50.0
175,9,50.0
175,10,50.0
175,11,50.0
175,12,50.0
175,13,50.0
175,14,50.0
175,15,50.0
175,16,50.0
175,17,50.0
175,18,50.0
175,19,50.0
175,20,50.0
175,21,50.0
175,22,50.0
175,23,50.0
175,24,50.0
175,25,50.0
175,26,50.0
175,27,50.0
175,28,50.0
175,29,50.0
175,30,50.0
176,1,50.0
176,2,50.0
176,3,50.0
176,4,50.0
176,5,50.0
176,6,50.0
176,7,50.0
176,8,50.0
176,9,50.0
176,10,50.0
176,11,50.0
176,12,50.0
176,13,50.0
176,14,50.0
176,15,50.0
176,16,50.0
176,17,50.0
176,18,50.0
176,19,50.0
176,20,50.0
176,21,50.0
176,22,50.0
176,23,54.41675242360456
176,24,50.0
176,25,50.0
176,26,50.0
176,27,50.0
176,28,50.0
176,29,50.0
176,30,50.0
177,1,50.0
177,2,50.0
177,3,50.0
177,4,50.0
177,5,50.0
177,6,50.0
177,7,50.0
177,8,50.0
177,9,50.0
177,10,50.0
177,11,50.0
177,12,50.0
177,13,50.0
177,14,50.0
177,15,50.0
177,16,50.0
177,17,50.0
177,18,50.0
177,19,50.0
177,20,50.0
177,21,50.0
177,22,50.0
177,23,50.0
177,24,50.0
177,25,50.0
177,26,50.0
177,27,50.0
177,28,50.0
177,29,50.0
177,30,50.0
178,1,50.0
178,2,50.0
178,3,50.0
178,4,50.0
178,5,50.0
178,6,50.0
178,7,50.0
178,8,50.0
178,9,50.0
178,10,50.0
178,11,50.0
178,12,50.0
178,13,50.0
178,14,50.0
178,15,50.0
178,16,50.0
178,17,50.0
178,18,50.0
178,19,50.0
178,20,50.0
178,21,50.0
178,22,50.0
178,23,50.0
178,24,50.0
178,25,50.0
178,26,50.0
178,27,50.0
178,28,50.0
178,29,50.0
178,30,50.0
179,1,50.0
179,2,50.0
179,3,50.0
179,4,50.0
179,5,50.0
179,6,50.0
179,7,50.0
179,8,50.0
179,9,50.0
179,10,50.0
179,11,50.0
179,12,50.0
179,13,50.0
179,14,50.0
179,15,50.0
179,16,50.0
179,17,50.0
179,18,62.68569352206899
179,19,50.0
179,20,50.0
179,21,50.0
179,22,50.0
179,23,50.0
179,24,50.0
179,25,50.0
179,26,50.0
179,27,50.0
179,28,50.0
179,29,53.38515426701921
179,30,50.0
180,1,50.0
180,2,50.0
180,3,50.0
180,4,50.0
180,5,50.0
180,6,50.0
180,7,50.0
180,8,50.0
180,9,50.0
180,10,50.0
180,11,50.0
180,12,50.0
180,13,50.0
180,14,50.0
180,15,53.2012661594123
180,16,50.0
180,17,50.0
180,18,50.0
180,19,50.0
180,20,50.0
180,21,50.0
180,22,50.0
180,23,50.0
180,24,50.0
180,25,52.35443586650874
180,26,50.0
180,27,50.0
180,28,50.0
180,29,50.0
180,30,50.0
181,1,50.0
181,2,50.0
181,3,50.0
181,4,50.0
181,5,50.0
181,6,50.0
181,7,50.0
181,8,50.0
181,9,50.0
181,10,50.0
181,11,50.0
181,12,50.0
181,13,50.0
181,14,50.0
181,15,50.0
181,16,50.0
181,17,50.0
181,18,50.0
181,19,50.0
181,20,50.0
181,21,50.0
181,22,50.0
181,23,50.0
181,24,50.0
181,25,50.0
181,26,50.0
181,27,50.0
181,28,50.0
181,29,50.0
181,30,50.0
182,1,50.0
182,2,50.0
182,3,50.0
182,4,50.0
182,5,50.0
182,6,50.0
182,7,50.0
182,8,50.0
182,9,50.0
182,10,50.0
182,11,53.951890548116154
182,12,50.0
182,13,50.0
182,14,50.0
182,15,50.0
182,16,50.0
182,17,50.0
182,18,50.0
182,19,50.0
182,20,50.0
182,21,50.0
182,22,50.0
182,23,50.0
182,24,50.0
182,25,50.0
182,26,50.0
182,27,50.0
182,28,50.0
182,29,50.0
182,30,50.0
183,1,50.0
183,2,50.0
183,3,50.0
183,4,50.0
183,5,50.0
183,6,50.0
183,7,50.0
183,8,50.0
183,9,50.0
183,10,50.0
183,11,50.0
183,12,50.0
183,13,50.0
183,14,50.0
183,15,50.0
183,16,50.0
183,17,50.0
183,18,50.0
183,19,50.0
183,20,50.0
183,21,50.0
183,22,50.0
183,23,50.0
183,24,50.0
183,25,50.0
183,26,50.0
183,27,50.0
183,28,50.0
183,29,63.175904958720395
183,30,50.0
184,1,50.0
184,2,50.0
184,3,50.0
184,4,50.0
184,5,50.0
184,6,50.0
184,7,50.0
184,8,50.0
184,9,50.0
184,10,50.0
184,11,50.0
184,12,50.0
184,13,50.0
184,14,50.0
184,15,50.0
184,16,50.0
184,17,50.0
184,18,50.0
184,19,50.0
184,20,50.0
184,21,50.0
184,22,50.652560646629695
184,23,50.0
184,24,50.0
184,25,50.0
184,26,50.0
184,27,50.0
184,28,50.0
184,29,50.0
184,30,50.0
185,1,50.0
185,2,50.0
185,3,50.0
185,4,50.0
185,5,50.0
185,6,50.0
185,7,50.0
185,8,50.0
185,9,50.0
185,10,50.0
185,11,50.0
185,12,50.0
185,13,50.0
185,14,50.0
185,15,50.0
185,16,50.0
185,17,50.0
185,18,50.0
185,19,50.0
185,20,50.0
185,21,50.0
185,22,50.0
185,23,50.0
185,24,50.0
185,25,50.0
185,26,50.0
185,27,50.0
185,28,50.0
185,29,50.0
185,30,50.0
186,1,50.0
186,2,50.0
186,3,50.0
186,4,50.0
186,5,50.0
186,6,50.0
186,7,50.0
186,8,50.0
186,9,71.09955123817083
186,10,50.0
186,11,50.0
186,12,50.0
186,13,50.0
186,14,50.0
186,15,50.0
186,16,50.0
186,17,50.0
186,18,50.0
186,19,50.0
186,20,50.0
186,21,50.0
186,22,50.0
186,23,50.0
186,24,50.0
186,25,50.0
186,26,50.0
186,27,50.0
186,28,50.0
186,29,50.0
186,30,50.0
187,1,50.0
187,2,50.0
187,3,52.25790097417229
187,4,50.0
187,5,50.0
187,6,50.0
187,7,50.0
187,8,50.0
187,9,50.0
187,10,50.0
187,11,50.0
187,12,50.0
187,13,50.0
187,14,50.0
187,15,50.0
187,16,56.453591672822085
187,17,50.0
187,18,50.0
187,19,50.0
187,20,53.33407407701314
187,21,50.0
187,22,50.0
187,23,50.0
187,24,50.0
187,25,50.0
187,26,50.0
187,27,50.0
187,28,50.0
187,29,76.4551508633123
187,30,50.0
188,1,50.0
188,2,50.0
188,3,50.0
188,4,50.0
188,5,50.0
188,6,50.0
188,7,50.0
188,8,50.0
188,9,50.0
188,10,50.0
188,11,50.0
188,12,50.0
188,13,50.0
188,14,50.0
188,15,50.0
188,16,50.0
188,17,50.0
188,18,50.0
188,19,50.0
188,20,50.0
188,21,50.0
188,22,50.0
188,23,50.0
188,24,50.0
188,25,50.0
188,26,50.0
188,27,50.0
188,28,50.0
188,29,50.0
188,30,50.0
189,1,50.0
189,2,50.0
189,3,50.0
189,4,50.0
189,5,50.0
189,6,50.0
189,7,50.0
189,8,50.0
189,9,50.0
189,10,50.0
189,11,50.0
189,12,50.0
189,13,50.0
189,14,50.0
189,15,64.1614817023913
189,16,50.0
189,17,50.0
189,18,50.0
189,19,50.0
189,20,50.0
189,21,50.0
189,22,50.0
189,23,50.0
189,24,50.0
189,25,50.0
189,26,50.0
189,27,50.0
189,28,50.0
189,29,50.0
189,30,50.0
190,1,50.0
190,2,50.0
190,3,50.0
190,4,50.0
190,5,50.0
190,6,50.0
190,7,50.0
190,8,50.0
190,9,50.0
190,10,50.0
190,11,50.0
190,12,50.0
190,13,50.0
190,14,50.0
190,15,50.0
190,16,50.0
190,17,50.0
190,18,50.0
190,19,50.0
190,20,50.0
190,21,50.0
190,22,50.0
190,23,50.0
190,24,50.0
190,25,50.0
190,26,50.0
190,27,50.0
190,28,50.0
190,29,50.0
190,30,50.0
191,1,50.0
191,2,50.0
191,3,50.0
191,4,50.0
191,5,50.0
191,6,50.0
191,7,50.0
191,8,50.0
191,9,50.0
191,10,50.0
191,11,50.0
191,12,50.0
191,13,50.0
191,14,50.0
191,15,50.0
191,16,50.0
191,17,50.0
191,18,50.0
191,19,50.0
191,20,50.0
191,21,50.0
191,22,50.0
191,23,50.0
191,24,50.0
191,25,50.0
191,26,50.0
191,27,50.0
191,28,50.0
191,29,50.0
191,30,50.0
192,1,50.0
192,2,50.0
192,3,50.0
192,4,50.0
192,5,50.0
192,6,50.0
192,7,50.0
192,8,50.0
192,9,68.9009530311142
192,10,50.0
192,11,50.0
192,12,50.0
192,13,50.0
192,14,50.0
192,15,52.82676688218074
192,16,50.0
192,17,50.0
192,18,50.0
192,19,50.0
192,20,50.0
192,21,50.0
192,22,50.0
192,23,50.0
192,24,50.0
192,25,50.0
192,26,50.0
192,27,50.0
192,28,50.0
192,29,50.0
192,30,50.0
193,1,50.0
193,2,50.0
193,3,50.0
193,4,50.0
193,5,50.0
193,6,50.0
193,7,50.0
193,8,55.96854063593777
193,9,50.0
193,10,56.998115423372106
193,11,50.0
193,12,50.0
193,13,50.0
193,14,50.0
193,15,50.0
193,16,50.0
193,17,50.0
193,18,50.0
193,19,50.0
193,20,50.0
193,21,50.0
193,22,50.0
193,23,50.0
193,24,50.0
193,25,50.0
193,26,50.0
193,27,50.0
193,28,50.0
193,29,50.0
193,30,50.0
194,1,50.0
194,2,50.0
194,3,50.0
194,4,50.0
194,5,50.0
194,6,50.0
194,7,50.0
194,8,50.0
194,9,50.0
194,10,50.0
194,11,50.0
194,12,50.0
194,13,50.0
194,14,50.0
194,15,50.0
194,16,50.0
194,17,50.0
194,18,50.0
194,19,50.0
194,20,50.0
194,21,50.0
194,22,50.0
194,23,50.0
194,24,50.0
194,25,50.0
194,26,50.0
194,27,50.0
194,28,50.0
194,29,50.0
194,30,50.0
195,1,50.0
195,2,50.0
195,3,50.0
195,4,50.0
195,5,61.34974520453477
195,6,50.0
195,7,50.0
195,8,50.0
195,9,50.0
195,10,50.0
195,11,50.0
195,12,50.0
195,13,50.0
195,14,50.0
195,15,50.0
195,16,50.0
195,17,50.0
195,18,50.0
195,19,50.0
195,20,50.0
195,21,50.0
195,22,50.0
195,23,50.0
195,24,50.0
195,25,55.54634372571335
195,26,50.0
195,27,50.0
195,28,50.0
195,29,50.0
195,30,50.0
196,1,50.0
196,2,50.0
196,3,50.0
196,4,50.0
196,5,50.0
196,6,50.0
196,7,50.0
196,8,50.0
196,9,50.0
196,10,64.29613204053886
196,11,50.0
196,12,50.0
196,13,54.99521320550846
196,14,50.0
196,15,50.0
196,16,50.0
196,17,50.0
196,18,50.0
196,19,50.0
196,20,50.0
196,21,50.0
196,22,50.0
196,23,50.0
196,24,50.0
196,25,50.0
196,26,50.0
196,27,50.0
196,28,50.0
196,29,50.0
196,30,50.0
197,1,50.0
197,2,50.0
197,3,50.0
197,4,50.0
197,5,50.0
197,6,50.0
197,7,50.0
197,8,50.0
197,9,50.0
197,10,50.0
197,11,50.0
197,12,50.0
197,13,50.0
197,14,50.0
197,15,50.0
197,16,50.0
197,17,50.0
197,18,50.0
197,19,50.0
197,20,50.0
197,21,50.0
197,22,50.0
197,23,50.0
197,24,50.0
197,25,50.0
197,26,50.0
197,27,55.30945133995918
197,28,50.0
197,29,50.0
197,30,50.0
198,1,50.0
198,2,50.0
198,3,50.0
198,4,50.0
198,5,50.0
198,6,50.0
198,7,50.0
198,8,50.0
198,9,50.0
198,10,50.0
198,11,50.0
198,12,50.0
198,13,50.0
198,14,50.0
198,15,50.0
198,16,50.0
198,17,50.0
198,18,50.0
198,19,50.0
198,20,50.0
198,21,50.0
198,22,50.0
198,23,50.0
198,24,50.0
198,25,50.0
198,26,50.0
198,27,50.0
198,28,50.0
198,29,50.0
198,30,50.0
199,1,50.0
199,2,50.0
199,3,50.0
199,4,50.0
199,5,52.08601956508795
199,6,50.0
199,7,50.0
199,8,50.0
199,9,50.0
199,10,50.0
199,11,50.0
199,12,50.0
199,13,50.0
199,14,50.0
199,15,50.0
199,16,50.0
199,17,50.0
199,18,50.0
199,19,50.0
199,20,50.0
199,21,50.0
199,22,50.0
199,23,50.0
199,24,50.0
199,25,50.0
199,26,50.0
199,27,50.0
199,28,50.0
199,29,50.0
199,30,50.0
